phase,usage_note,family,pipeline_id,pipeline_hash,selector_eligible,offline_only,normalized_steps,timeout_profile,timeout_profile_override,case,scale_grade,final_nodes,final_levels,final_total_time_sec,final_peak_rss_mb,raw_nodes,raw_levels,raw_cec_status,raw_status,selected_nodes,selected_levels,selected_status,fallback_used,fallback_reason,metric_regression,metric_regression_reasons,raw_node_delta_vs_final,raw_level_delta_vs_final,selected_node_delta_vs_final,selected_level_delta_vs_final,opt_time,cec_time,stats_time,total_time,peak_RSS,runtime_ratio_vs_final,rss_ratio_vs_final,opt_returncode,cec_returncode,output_path,candidate_path,log_dir,cache_key
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_27,small,376,7,0.268204,10.40625,380,8,passed,ok,380,8,selected_raw,false,,false,,4,1,4,1,0.101749,0.062027,0.061066,0.224842,9.066,0.838326,0.871246,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_27\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_27\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_27\logs,045bb6b2216f9ae0e294e8a9f7a4a3ab20ca0861506d2f240b6998d07b476bd3
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_28,small,520,7,0.260640,10.2890625,524,8,passed,ok,524,8,selected_raw,false,,false,,4,1,4,1,0.101453,0.088243,0.066068,0.255764,10.375,0.981290,1.008352,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_28\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_28\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_28\logs,797c70121fe05487a8eb5e5fa1260b22f0e11c399a6f5157c573617271cc6617
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_29,small,109,7,0.275448,10.00390625,109,7,passed,ok,109,7,selected_raw,false,,false,,0,0,0,0,0.091956,0.066619,0.046057,0.204632,10.066,0.742906,1.006248,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_29\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_29\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_29\logs,95235a920e22429217f5815dcc7a64e369feb8e3c202320108e048047203fe81
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_3,tiny,109,8,0.299433,10.33203125,136,8,passed,metric_regression,109,8,fallback_current_final,true,metric_regression: nodes_worse:27,true,nodes_worse:27,27,0,0,0,0.082804,0.082727,0.078190,0.243721,10.352,0.813942,1.001890,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_3\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_3\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_3\logs,d040f6f5987720050f0420afe5160d3e96bdb94f500459439f7484d0cacd50c6
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_30,large,6613,21,2.162263,31.3046875,6613,21,passed,ok,6613,21,selected_raw,false,,false,,0,0,0,0,0.436504,1.372203,0.062971,1.871678,31.047,0.865611,0.991764,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_30\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_30\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_30\logs,bc3e3ae369d119f30d556c6558dffee171977d06a6c7e1e4bb9a67ec28be33de
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_4,tiny,69,8,0.331617,10.35546875,108,9,passed,metric_regression,69,8,fallback_current_final,true,metric_regression: nodes_worse:39,true,nodes_worse:39,39,1,0,0,0.081836,0.083988,0.061509,0.227333,10.340,0.685529,0.998491,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_4\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_4\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_4\logs,047cfa0efc2478f5fe234caa54af463091d7efbf1028caf2320b61d1c56b259b
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_5,small,65,2,0.301763,10.39453125,65,2,passed,ok,65,2,selected_raw,false,,false,,0,0,0,0,0.091338,0.062970,0.063311,0.217619,8.688,0.721159,0.835776,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_5\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_5\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_5\logs,6282ef7d776100588b3990fab99314637d693624b049a5494b4afe9623e60e05
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_6,small,162,4,0.311217,10.6171875,162,4,passed,ok,162,4,selected_raw,false,,false,,0,0,0,0,0.084463,0.112153,0.065737,0.262353,10.047,0.842989,0.946284,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_6\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_6\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_6\logs,160c3fe88de7dd05102a7bf9c8ddc3538dc965a2012a42f7ac19cd3cbc3c7c37
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_7,small,252,3,0.270967,10.65234375,252,3,passed,ok,252,3,selected_raw,false,,false,,0,0,0,0,0.083959,0.084535,0.063543,0.232037,10.676,0.856331,1.002200,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_7\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_7\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_7\logs,e61bccbf642a11e5b5f0308da710671bf23c6ebe6768f5496e2acc45390b7718
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_8,small,193,3,0.307302,10.578125,192,4,passed,ok,192,4,selected_raw,false,,false,,-1,1,-1,1,0.082666,0.083672,0.063475,0.229813,10.621,0.747841,1.004062,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_8\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_8\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_8\logs,bb999eb2cae9b883c601c5df1d42ff5b0e9d170ffb1a14bce59d2a14804327d9
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,choice_perturb_family,choice_ifraig_clean,eb815595a495,false,true,strash; ifraig; balance; rewrite -z; refactor -z; dc2; balance,default,,tc_public_9,tiny,224,5,0.284901,10.55859375,224,5,passed,ok,224,5,selected_raw,false,,false,,0,0,0,0,0.083023,0.081773,0.060214,0.225010,10.480,0.789782,0.992601,0,0,results\pipeline_search2\full\choice_ifraig_clean\tc_public_9\selected.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_9\raw.candidate.blif,results\pipeline_search2\full\choice_ifraig_clean\tc_public_9\logs,a0acdea68082f3c66d7f73ba51541385c2c69ce78d26f3dc90afbd6d8d07265f
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_1,tiny,103,10,0.299524,10.1328125,124,9,passed,ok,124,9,selected_raw,false,,false,,21,-1,21,-1,0.081446,0.080614,0.045395,0.207455,10.352,0.692615,1.021588,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_1\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_1\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_1\logs,72d838589bb3845f4113e830c06ea2d6625227da2c3729ba442bc63b238a1d36
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_10,small,161,4,0.257631,10.39453125,161,4,passed,ok,161,4,selected_raw,false,,false,,0,0,0,0,0.081863,0.061471,0.063677,0.207011,10.527,0.803518,1.012777,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_10\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_10\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_10\logs,0ef47729c237ca74616ff958d6c62fb4c9dd1bec1cd63c80aeefb59504877a03
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_11,medium,328,7,0.286706,10.80859375,328,7,passed,ok,328,7,selected_raw,false,,false,,0,0,0,0,0.099079,0.083207,0.044729,0.227015,11.746,0.791804,1.086737,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_11\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_11\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_11\logs,c1bad7facb1eb09274f42d322f48e54780fd6b55ba1e871e97dec9853c5525d3
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_12,medium,1385,13,0.346738,13.5625,1370,14,passed,ok,1370,14,selected_raw,false,,false,,-15,1,-15,1,0.118927,0.082118,0.062293,0.263338,11.781,0.759474,0.868664,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_12\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_12\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_12\logs,cb666c976b483aa0ebc698c37f602dc93f094ab3d193671b2c2f4112538bfa61
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_13,small,1058,13,0.421358,15.734375,1058,13,passed,ok,1058,13,selected_raw,false,,false,,0,0,0,0,0.118839,0.192961,0.060348,0.372148,16.117,0.883211,1.024330,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_13\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_13\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_13\logs,cdb63d1cdfcd47f6abd565f143d868005afa29bc5f80e43eb0a66bc22c13d8b2
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_14,large,3703,25,0.586281,19.07421875,2271,17,passed,ok,2271,17,selected_raw,false,,false,,-1432,-8,-1432,-8,0.347057,0.153091,0.061802,0.561950,21.148,0.958499,1.108745,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_14\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_14\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_14\logs,e0efc1c6549c6e757f97cacb48cd0cd64554df5f421baf7c91545decad838aa2
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_15,small,927,11,0.323562,10.890625,926,11,passed,ok,926,11,selected_raw,false,,false,,-1,0,-1,0,0.099916,0.083501,0.062304,0.245721,11.414,0.759424,1.048063,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_15\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_15\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_15\logs,c2c9870d411e0b77c6d3f2ddece88345a45463f595289d436982e4c2c2b0b6fb
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_16,tiny,45,6,0.251822,9.9296875,45,6,passed,ok,45,6,selected_raw,false,,false,,0,0,0,0,0.100395,0.060807,0.061370,0.222572,10.457,0.883848,1.053108,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_16\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_16\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_16\logs,c0ab8ba3ec2f3015f5d826e168186b9c86b7f6e2e4f0c6d2023816a42fa498e8
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_17,small,93,6,0.265710,9.96484375,93,6,passed,ok,93,6,selected_raw,false,,false,,0,0,0,0,0.083035,0.062234,0.046808,0.192077,10.477,0.722883,1.051352,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_17\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_17\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_17\logs,ad93cd750693e9ff61b885983d3146eb4bdb8b78f5a474d295828e018bee38fe
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_18,medium,498,12,0.469088,12.2578125,492,12,passed,ok,492,12,selected_raw,false,,false,,-6,0,-6,0,0.175274,0.084527,0.061677,0.321478,10.945,0.685326,0.892925,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_18\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_18\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_18\logs,91f420ecd2d6ce3bfd43e4954324da91cdf5394a1371dc84e98e4f91be4a98e1
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_19,large,5304,18,1.905276,22.62890625,5238,18,passed,ok,5238,18,selected_raw,false,,false,,-66,0,-66,0,1.153046,0.458573,0.062126,1.673745,22.340,0.878479,0.987226,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_19\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_19\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_19\logs,7c813ec44c1bab65fdb64c93e5c0b71eb7e0e49c83c9e966c7c11e67eb479eaa
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_2,tiny,19,4,0.299974,10.2578125,19,4,passed,ok,19,4,selected_raw,false,,false,,0,0,0,0,0.081918,0.084178,0.044882,0.210978,10.238,0.703322,0.998096,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_2\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_2\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_2\logs,e35d3a11128fbaf4a42bfbf689db617a11c1e894e78d34aaca6ebf6f2da7b518
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_20,large,5559,20,1.988655,23.0625,5484,20,passed,ok,5484,20,selected_raw,false,,false,,-75,0,-75,0,1.281861,0.492500,0.079035,1.853396,22.430,0.931985,0.972561,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_20\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_20\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_20\logs,e06ff31399c1b1631c0da00ce559e6110e885636868f865060a9fc04f72f4dd9
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_21,large,5577,20,1.987602,23.2890625,5496,20,passed,ok,5496,20,selected_raw,false,,false,,-81,0,-81,0,1.276596,0.515708,0.064408,1.856712,22.398,0.934147,0.961758,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_21\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_21\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_21\logs,7551f71f787be6940df7139f8abd7202942514165d1e33a1ebd9d574b5913c4c
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_22,large,11067,20,3.665116,30.44140625,10836,20,passed,ok,10836,20,selected_raw,false,,false,,-231,0,-231,0,2.188754,0.972155,0.085866,3.246775,29.891,0.885859,0.981907,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_22\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_22\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_22\logs,cbf553ed17a9c3b6d95fe7d63f050d79722066a7a57f3e0df2120c50312ba37e
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_23,medium,1530,16,0.312543,12.61328125,1530,16,passed,ok,1530,16,selected_raw,false,,false,,0,0,0,0,0.120382,0.084063,0.062042,0.266487,12.344,0.852641,0.978631,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_23\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_23\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_23\logs,6967eb56f3b49c8a08414dbd7c5725da5f3f1ba707752ef2988e2ba79b1a110b
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_24,small,215,8,0.272149,10.12890625,215,8,passed,ok,215,8,selected_raw,false,,false,,0,0,0,0,0.082449,0.064525,0.061903,0.208877,10.719,0.767509,1.058234,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_24\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_24\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_24\logs,fb2be804c74c484451d81afa84bece571b7f382c60070d767ea1cc3f37ddc30d
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_25,small,26,4,0.268111,10.13671875,26,4,passed,ok,26,4,selected_raw,false,,false,,0,0,0,0,0.082543,0.061916,0.061549,0.206008,10.520,0.768369,1.037765,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_25\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_25\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_25\logs,b8d78cf9569996e696e4af003655b57655ae7e048541089af83bbb4404322368
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_26,medium,1048,10,0.337020,10.94140625,1036,10,passed,ok,1036,10,selected_raw,false,,false,,-12,0,-12,0,0.137623,0.101209,0.065827,0.304659,11.504,0.903978,1.051410,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_26\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_26\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_26\logs,d8e0b8024687f34d876cbe7c496be0fdddaa79a72a73858aacf1110e3a0c2064
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_27,small,376,7,0.268204,10.40625,380,8,passed,ok,380,8,selected_raw,false,,false,,4,1,4,1,0.100979,0.060859,0.061129,0.222967,8.816,0.831335,0.847222,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_27\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_27\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_27\logs,0454c056a1c3377fc9678a3576cb82abd7fd122b16820660f88c91c893d3e5af
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_28,small,520,7,0.260640,10.2890625,524,8,passed,ok,524,8,selected_raw,false,,false,,4,1,4,1,0.098376,0.062530,0.071723,0.232629,10.398,0.892528,1.010630,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_28\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_28\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_28\logs,012de2c31ab587fbea31d9d503b8f835d971db8a5a8f6a1a8542d4bb22d555a6
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_29,small,109,7,0.275448,10.00390625,109,7,passed,ok,109,7,selected_raw,false,,false,,0,0,0,0,0.088501,0.066566,0.063306,0.218373,10.645,0.792792,1.064037,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_29\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_29\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_29\logs,2c521ee37795109cd761b93191149e1f3401c6e707f2bd3f1d9b230abd308808
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_3,tiny,109,8,0.299433,10.33203125,124,8,passed,ok,124,8,selected_raw,false,,false,,15,0,15,0,0.085773,0.084175,0.062848,0.232796,10.348,0.777457,1.001512,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_3\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_3\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_3\logs,d5dafbc7a05ce09879c5a39148d9e135bc4f6f15a73a239df9adf231c68d7a53
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_30,large,6613,21,2.162263,31.3046875,7347,21,passed,metric_regression,6613,21,fallback_current_final,true,metric_regression: nodes_worse:734,true,nodes_worse:734,734,0,0,0,0.555144,1.370941,0.062869,1.988954,31.016,0.919848,0.990766,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_30\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_30\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_30\logs,2f16ee4ae6805d0fd2073f4c1ca2474f4e2c166feed315db80981928083cc9be
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_4,tiny,69,8,0.331617,10.35546875,106,10,passed,metric_regression,69,8,fallback_current_final,true,metric_regression: nodes_worse:37,true,nodes_worse:37,37,2,0,0,0.081148,0.098181,0.062511,0.241840,9.969,0.729275,0.962656,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_4\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_4\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_4\logs,5666e6b5f39893983d4b9ac13e1d6cb74795983859ac4d51b2b67d582d05d955
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_5,small,65,2,0.301763,10.39453125,65,2,passed,ok,65,2,selected_raw,false,,false,,0,0,0,0,0.081607,0.062911,0.061674,0.206192,10.957,0.683292,1.054115,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_5\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_5\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_5\logs,13b763856a9c8c5950eeb0ac4cfff19eea394cac218bc36d3818641115c65b44
full,FULL_SEARCH_PHASE5_NOT_FINAL_DECISION,dc2_dch_family,dc2_fraig_cleanup,0d968b547c8f,true,false,strash; fraig; dc2; balance; rewrite -z; refactor -z; balance,default,,tc_public_6,small,162,4,0.311217,10.6171875,162,4,passed,ok,162,4,selected_raw,false,,false,,0,0,0,0,0.080663,0.082892,0.061654,0.225209,10.590,0.723639,0.997425,0,0,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_6\selected.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_6\raw.candidate.blif,results\pipeline_search2\full\dc2_fraig_cleanup\tc_public_6\logs,8c2b578f807e783fc11f0b6fb8d23180bcdd06cd22aa3bcdc0c8520ab7f86623
